lat,lon,depth,chlor,temp,-50,-100,-150,-200,-250,-300,-350,-400,-450,-500
77.5,19.5,-125.98,0.2272,2.95,0.27264,0.40896000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,20.5,-31.5,0.4747,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,21.5,0.0,1.3602,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,22.5,0.0,1.932,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,23.5,0.0,1.4591,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,24.5,-31.5,0.7491,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,25.5,-94.49,0.7232,1.35,0.86784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,26.5,-188.98,0.2524,1.06,0.30288,0.45432000000000006,0.22716000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,27.5,-157.48,0.2272,1.2,0.27264,0.40896000000000005,0.20448000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,28.5,-157.48,0.2193,1.79,0.26316,0.39474,0.19737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,29.5,-188.98,0.1974,1.93,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,30.5,-188.98,0.2118,2.37,0.25416,0.38123999999999997,0.19061999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,31.5,-157.48,0.2272,2.52,0.27264,0.40896000000000005,0.20448000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,32.5,-125.98,0.2193,1.79,0.26316,0.39474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,33.5,-125.98,0.2437,1.79,0.29244,0.43866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,34.5,-188.98,0.5274,1.35,0.63288,0.9493199999999999,0.47465999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,35.5,-188.98,0.3983,1.79,0.47795999999999994,0.71694,0.35847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,36.5,-188.98,0.4125,1.93,0.49499999999999994,0.7424999999999999,0.37124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,37.5,-188.98,0.4272,1.35,0.51264,0.7689600000000001,0.38448000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,38.5,-220.47,0.5657,0.91,0.67884,1.01826,0.50913,0.11314,0.0,0.0,0.0,0.0,0.0,0.0
77.5,39.5,-188.98,0.7232,0.91,0.86784,1.30176,0.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,40.5,-188.98,0.7232,0.48,0.86784,1.30176,0.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,41.5,-220.47,0.6285,1.2,0.7541999999999999,1.1313,0.56565,0.1257,0.0,0.0,0.0,0.0,0.0,0.0
77.5,42.5,-251.97,0.4583,1.06,0.54996,0.82494,0.41247,0.09166,0.04583,0.0,0.0,0.0,0.0,0.0
77.5,43.5,-251.97,0.3846,0.91,0.46152,0.69228,0.34614,0.07692,0.03846,0.0,0.0,0.0,0.0,0.0
77.5,44.5,-251.97,0.2045,1.35,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.0,0.0,0.0,0.0,0.0
77.5,45.5,-220.47,0.2193,1.79,0.26316,0.39474,0.19737,0.04386,0.0,0.0,0.0,0.0,0.0,0.0
77.5,46.5,-251.97,0.1906,1.2,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.0,0.0,0.0,0.0,0.0
77.5,47.5,-220.47,0.1716,0.91,0.20592,0.30888,0.15444,0.03432,0.0,0.0,0.0,0.0,0.0,0.0
77.5,48.5,-251.97,0.2118,0.62,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.0,0.0,0.0,0.0,0.0
77.5,49.5,-346.46,0.1906,1.35,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.0,0.0,0.0,0.0
77.5,50.5,-346.46,0.2118,1.35,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.01059,0.0,0.0,0.0,0.0
77.5,51.5,-314.96,0.1974,1.2,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.0,0.0,0.0,0.0
77.5,52.5,-314.96,0.2193,0.91,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.0,0.0,0.0,0.0
77.5,53.5,-314.96,0.2045,0.91,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.010225,0.0,0.0,0.0,0.0
77.5,54.5,-283.46,0.2707,0.91,0.32483999999999996,0.48726,0.24363,0.05414,0.02707,0.0,0.0,0.0,0.0,0.0
77.5,55.5,-251.97,0.2272,1.06,0.27264,0.40896000000000005,0.20448000000000002,0.04544000000000001,0.022720000000000004,0.0,0.0,0.0,0.0,0.0
77.5,56.5,-188.98,0.5859,1.2,0.7030799999999999,1.05462,0.52731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,57.5,-157.48,0.5092,0.77,0.6110399999999999,0.91656,0.45828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,58.5,-188.98,0.6068,0.77,0.72816,1.09224,0.54612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,59.5,-314.96,0.8322,0.62,0.99864,1.4979600000000002,0.7489800000000001,0.16644000000000003,0.08322000000000002,0.04161000000000001,0.0,0.0,0.0,0.0
77.5,60.5,-314.96,0.5859,0.33,0.7030799999999999,1.05462,0.52731,0.11718,0.05859,0.029295,0.0,0.0,0.0,0.0
77.5,61.5,-283.46,0.3115,0.91,0.37379999999999997,0.5607,0.28035,0.0623,0.03115,0.0,0.0,0.0,0.0,0.0
77.5,62.5,-220.47,0.3115,0.62,0.37379999999999997,0.5607,0.28035,0.0623,0.0,0.0,0.0,0.0,0.0,0.0
77.5,63.5,-125.98,0.2118,1.35,0.25416,0.38123999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,64.5,-157.48,0.184,0.77,0.2208,0.3312,0.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,65.5,-220.47,0.4125,0.77,0.49499999999999994,0.7424999999999999,0.37124999999999997,0.0825,0.0,0.0,0.0,0.0,0.0,0.0
77.5,66.5,-251.97,0.7758,0.33,0.93096,1.3964400000000001,0.6982200000000001,0.15516000000000002,0.07758000000000001,0.0,0.0,0.0,0.0,0.0
77.5,67.5,-377.95,0.4583,0.33,0.54996,0.82494,0.41247,0.09166,0.04583,0.022915,0.018332,0.0,0.0,0.0
77.5,68.5,-472.44,0.3585,0.19,0.43019999999999997,0.6453,0.32265,0.0717,0.03585,0.017925,0.01434,0.010754999999999999,0.00717,0.0
77.5,69.5,-346.46,0.2437,0.19,0.29244,0.43866,0.21933,0.048740000000000006,0.024370000000000003,0.012185000000000001,0.0,0.0,0.0,0.0
77.5,71.5,-220.47,0.1906,0.04,0.22871999999999998,0.34308,0.17154,0.03812,0.0,0.0,0.0,0.0,0.0,0.0
77.5,72.5,-283.46,0.2193,0.04,0.26316,0.39474,0.19737,0.04386,0.02193,0.0,0.0,0.0,0.0,0.0
77.5,73.5,-220.47,0.3115,0.04,0.37379999999999997,0.5607,0.28035,0.0623,0.0,0.0,0.0,0.0,0.0,0.0
77.5,74.5,-220.47,0.3115,0.04,0.37379999999999997,0.5607,0.28035,0.0623,0.0,0.0,0.0,0.0,0.0,0.0
77.5,75.5,-220.47,0.4125,-0.11,0.49499999999999994,0.7424999999999999,0.37124999999999997,0.0825,0.0,0.0,0.0,0.0,0.0,0.0
77.5,76.5,-283.46,0.3461,-0.25,0.41532,0.6229800000000001,0.31149000000000004,0.06922,0.03461,0.0,0.0,0.0,0.0,0.0
77.5,77.5,-220.47,0.085,0.33,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0,0.0,0.0,0.0,0.0,0.0
77.5,106.5,0.0,0.1491,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,107.5,-31.5,0.2707,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,108.5,-62.99,0.4583,0.77,0.54996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,109.5,-62.99,1.1413,0.91,1.3695599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,110.5,-62.99,1.1821,1.2,1.4185199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,111.5,-62.99,1.5652,1.06,1.87824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,112.5,-31.5,2.4699,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,113.5,-31.5,0.9246,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,114.5,-62.99,0.9918,1.2,1.1901599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,115.5,-62.99,2.2231,1.2,2.66772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,116.5,-94.49,0.6983,1.06,0.83796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,117.5,-188.98,0.6285,1.2,0.7541999999999999,1.1313,0.56565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,118.5,-629.92,0.5274,0.48,0.63288,0.9493199999999999,0.47465999999999997,0.10548,0.05274,0.02637,0.021096,0.015822,0.010548,0.005274
77.5,120.5,-692.91,0.1906,0.33,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
77.5,121.5,-1007.87,0.1599,0.04,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
77.5,122.5,-1259.84,0.1087,0.33,0.13044,0.19566,0.09783,0.021740000000000002,0.010870000000000001,0.005435000000000001,0.004348,0.003261,0.002174,0.001087
76.5,-97.5,-94.49,0.1544,0.04,0.18528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-96.5,-188.98,0.2118,0.33,0.25416,0.38123999999999997,0.19061999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-90.5,0.0,0.0599,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-89.5,0.0,0.0881,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-77.5,-251.97,0.4747,0.91,0.56964,0.85446,0.42723,0.09494000000000001,0.047470000000000005,0.0,0.0,0.0,0.0,0.0
76.5,-76.5,-125.98,1.1821,0.77,1.4185199999999998,2.12778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-75.5,-283.46,3.0487,0.77,3.65844,5.487660000000001,2.7438300000000004,0.6097400000000001,0.30487000000000003,0.0,0.0,0.0,0.0,0.0
76.5,-74.5,-503.94,4.485,0.77,5.382000000000001,8.073,4.0365,0.8970000000000001,0.44850000000000007,0.22425000000000003,0.1794,0.13455,0.0897,0.04485
76.5,-73.5,-598.43,3.2704,0.62,3.92448,5.88672,2.94336,0.65408,0.32704,0.16352,0.130816,0.09811199999999999,0.065408,0.032704
76.5,-72.5,-346.46,1.679,0.77,2.0148,3.0222,1.5111,0.33580000000000004,0.16790000000000002,0.08395000000000001,0.0,0.0,0.0,0.0
76.5,-71.5,-472.44,0.4747,0.33,0.56964,0.85446,0.42723,0.09494000000000001,0.047470000000000005,0.023735000000000003,0.018988,0.014241,0.009494,0.0
76.5,-70.5,-94.49,0.5859,0.48,0.7030799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-15.5,-220.47,0.1166,1.5,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.0,0.0,0.0,0.0,0.0,0.0
76.5,-5.5,-2267.72,0.1342,1.5,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
76.5,-3.5,-3496.06,0.6068,1.5,0.72816,1.09224,0.54612,0.12136000000000001,0.060680000000000005,0.030340000000000002,0.024272000000000002,0.018203999999999998,0.012136000000000001,0.0060680000000000005
76.5,-2.5,-3653.54,2.4699,2.08,2.96388,4.44582,2.22291,0.49398000000000003,0.24699000000000002,0.12349500000000001,0.098796,0.074097,0.049398,0.024699
76.5,-1.5,-2834.65,3.7632,2.22,4.51584,6.77376,3.38688,0.75264,0.37632,0.18816,0.150528,0.112896,0.075264,0.037632
76.5,-0.5,-3149.61,5.3452,2.52,6.41424,9.621360000000001,4.8106800000000005,1.06904,0.53452,0.26726,0.213808,0.160356,0.106904,0.053452
76.5,0.5,-3118.11,5.3452,2.81,6.41424,9.621360000000001,4.8106800000000005,1.06904,0.53452,0.26726,0.213808,0.160356,0.106904,0.053452
76.5,1.5,-3212.6,7.5921,2.81,9.11052,13.665780000000002,6.832890000000001,1.51842,0.75921,0.379605,0.303684,0.227763,0.151842,0.075921
76.5,2.5,-2960.63,4.3303,3.39,5.19636,7.7945400000000005,3.8972700000000002,0.86606,0.43303,0.216515,0.173212,0.129909,0.086606,0.043303
76.5,3.5,-2488.19,2.7441,3.39,3.29292,4.93938,2.46969,0.54882,0.27441,0.137205,0.109764,0.082323,0.054882,0.027441
76.5,4.5,-2929.13,1.1821,3.54,1.4185199999999998,2.12778,1.06389,0.23642,0.11821,0.059105,0.047284,0.035462999999999995,0.023642,0.011821
76.5,5.5,-2488.19,0.7491,3.83,0.8989199999999999,1.34838,0.67419,0.14982,0.07491,0.037455,0.029964,0.022473,0.014982,0.007491
76.5,6.5,-2456.69,0.6983,3.97,0.83796,1.2569400000000002,0.6284700000000001,0.13966,0.06983,0.034915,0.027932000000000002,0.020949,0.013966000000000001,0.0069830000000000005
76.5,7.5,-2677.17,0.5657,4.26,0.67884,1.01826,0.50913,0.11314,0.05657,0.028285,0.022628,0.016971,0.011314,0.005657
76.5,8.5,-2204.72,0.8927,4.26,1.07124,1.6068600000000002,0.8034300000000001,0.17854000000000003,0.08927000000000002,0.04463500000000001,0.035708000000000004,0.026781,0.017854000000000002,0.008927000000000001
76.5,9.5,-2236.22,0.8322,4.26,0.99864,1.4979600000000002,0.7489800000000001,0.16644000000000003,0.08322000000000002,0.04161000000000001,0.033288000000000005,0.024966000000000002,0.016644000000000003,0.008322000000000001
76.5,10.5,-2141.73,0.8322,4.12,0.99864,1.4979600000000002,0.7489800000000001,0.16644000000000003,0.08322000000000002,0.04161000000000001,0.033288000000000005,0.024966000000000002,0.016644000000000003,0.008322000000000001
76.5,11.5,-1952.76,0.8322,4.85,0.99864,1.4979600000000002,0.7489800000000001,0.16644000000000003,0.08322000000000002,0.04161000000000001,0.033288000000000005,0.024966000000000002,0.016644000000000003,0.008322000000000001
76.5,12.5,-1669.29,0.7758,5.57,0.93096,1.3964400000000001,0.6982200000000001,0.15516000000000002,0.07758000000000001,0.038790000000000005,0.031032000000000004,0.023274,0.015516000000000002,0.007758000000000001
76.5,13.5,-1102.36,0.6742,5.28,0.80904,1.21356,0.60678,0.13484000000000002,0.06742000000000001,0.033710000000000004,0.026968000000000002,0.020226,0.013484000000000001,0.006742000000000001
76.5,14.5,-220.47,0.5657,5.43,0.67884,1.01826,0.50913,0.11314,0.0,0.0,0.0,0.0,0.0,0.0
76.5,15.5,-125.98,0.4272,4.12,0.51264,0.7689600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,16.5,0.0,1.679,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,17.5,-125.98,1.1413,3.39,1.3695599999999999,2.05434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,18.5,-125.98,1.1821,3.68,1.4185199999999998,2.12778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,19.5,-188.98,2.001,3.68,2.4012,3.6018,1.8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,20.5,-220.47,1.5652,3.54,1.87824,2.81736,1.40868,0.31304,0.0,0.0,0.0,0.0,0.0,0.0
76.5,21.5,-220.47,1.4591,3.83,1.75092,2.62638,1.31319,0.29182,0.0,0.0,0.0,0.0,0.0,0.0
76.5,22.5,-220.47,2.6495,3.24,3.1794000000000002,4.769100000000001,2.3845500000000004,0.5299,0.0,0.0,0.0,0.0,0.0,0.0
76.5,23.5,-62.99,0.8619,2.52,1.0342799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,24.5,-31.5,1.7389,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,25.5,-31.5,2.6495,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,26.5,-62.99,1.1019,2.08,1.3222800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,27.5,-94.49,0.2353,2.37,0.28236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,28.5,-157.48,0.2193,2.95,0.26316,0.39474,0.19737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,29.5,-251.97,0.5859,4.41,0.7030799999999999,1.05462,0.52731,0.11718,0.05859,0.0,0.0,0.0,0.0,0.0
76.5,30.5,-251.97,0.5657,4.41,0.67884,1.01826,0.50913,0.11314,0.05657,0.0,0.0,0.0,0.0,0.0
76.5,31.5,-283.46,0.4583,4.41,0.54996,0.82494,0.41247,0.09166,0.04583,0.0,0.0,0.0,0.0,0.0
76.5,32.5,-251.97,0.2437,3.68,0.29244,0.43866,0.21933,0.048740000000000006,0.024370000000000003,0.0,0.0,0.0,0.0,0.0
76.5,33.5,-188.98,0.2437,3.1,0.29244,0.43866,0.21933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,34.5,-188.98,0.2707,3.24,0.32483999999999996,0.48726,0.24363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,35.5,-220.47,0.2524,3.1,0.30288,0.45432000000000006,0.22716000000000003,0.050480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
76.5,36.5,-220.47,0.2614,3.24,0.31368,0.47052000000000005,0.23526000000000002,0.05228000000000001,0.0,0.0,0.0,0.0,0.0,0.0
76.5,37.5,-220.47,0.2437,2.95,0.29244,0.43866,0.21933,0.048740000000000006,0.0,0.0,0.0,0.0,0.0,0.0
76.5,38.5,-220.47,0.2614,2.37,0.31368,0.47052000000000005,0.23526000000000002,0.05228000000000001,0.0,0.0,0.0,0.0,0.0,0.0
76.5,39.5,-188.98,0.2904,1.93,0.34847999999999996,0.52272,0.26136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,40.5,-188.98,0.2904,1.64,0.34847999999999996,0.52272,0.26136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,41.5,-220.47,0.2437,1.64,0.29244,0.43866,0.21933,0.048740000000000006,0.0,0.0,0.0,0.0,0.0,0.0
76.5,42.5,-188.98,0.3008,1.79,0.36096,0.54144,0.27072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,43.5,-220.47,0.3461,1.93,0.41532,0.6229800000000001,0.31149000000000004,0.06922,0.0,0.0,0.0,0.0,0.0,0.0
76.5,44.5,-220.47,0.2353,1.35,0.28236,0.42354,0.21177,0.047060000000000005,0.0,0.0,0.0,0.0,0.0,0.0
76.5,45.5,-251.97,0.2272,1.5,0.27264,0.40896000000000005,0.20448000000000002,0.04544000000000001,0.022720000000000004,0.0,0.0,0.0,0.0,0.0
76.5,46.5,-220.47,0.1974,1.5,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.0,0.0,0.0,0.0,0.0,0.0
76.5,47.5,-157.48,0.2804,1.06,0.33647999999999995,0.50472,0.25236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,48.5,-188.98,0.2272,0.91,0.27264,0.40896000000000005,0.20448000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,49.5,-251.97,0.2118,0.91,0.25416,0.38123999999999997,0.19061999999999998,0.04236,0.02118,0.0,0.0,0.0,0.0,0.0
76.5,50.5,-283.46,0.1599,1.06,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.0,0.0,0.0,0.0,0.0
76.5,51.5,-314.96,0.1599,1.64,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.0,0.0,0.0,0.0
76.5,52.5,-220.47,0.1906,2.22,0.22871999999999998,0.34308,0.17154,0.03812,0.0,0.0,0.0,0.0,0.0,0.0
76.5,53.5,-157.48,0.3008,3.1,0.36096,0.54144,0.27072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,54.5,-94.49,0.1716,1.79,0.20592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,56.5,-94.49,0.1599,1.2,0.19187999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,57.5,-94.49,0.1599,1.2,0.19187999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,59.5,-188.98,0.1777,1.35,0.21323999999999999,0.31986,0.15993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,60.5,-94.49,0.1906,1.93,0.22871999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,61.5,-94.49,0.1777,1.5,0.21323999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,62.5,-125.98,0.1716,0.91,0.20592,0.30888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,63.5,-94.49,0.2045,0.33,0.24539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,64.5,-94.49,0.3227,0.62,0.38724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,69.5,-125.98,0.6742,0.33,0.80904,1.21356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,70.5,-157.48,0.6285,0.62,0.7541999999999999,1.1313,0.56565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,71.5,-125.98,0.8035,0.33,0.9642,1.4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,72.5,-125.98,0.2804,-0.54,0.33647999999999995,0.50472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,91.5,-31.5,0.2193,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,93.5,-31.5,0.1777,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,115.5,-31.5,0.2904,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,116.5,-31.5,0.3713,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,117.5,-31.5,0.5462,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,118.5,-31.5,0.4272,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,119.5,-31.5,0.3115,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,139.5,0.0,0.7758,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,141.5,0.0,2.7441,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,142.5,0.0,10.4117,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,143.5,0.0,4.0368,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,145.5,-31.5,2.1464,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,146.5,-31.5,2.0724,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,147.5,-31.5,2.3847,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,148.5,-31.5,2.3847,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,149.5,-31.5,1.5112,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,150.5,-31.5,1.0273,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,151.5,-31.5,0.9246,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,152.5,-31.5,0.5092,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,153.5,-31.5,0.5462,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.5,-122.5,-409.45,0.1166,0.91,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.0,0.0
75.5,-121.5,-377.95,0.1777,0.91,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.0,0.0,0.0
75.5,-120.5,-377.95,0.1657,1.06,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.0,0.0,0.0
75.5,-79.5,-503.94,0.2804,0.04,0.33647999999999995,0.50472,0.25236,0.05608,0.02804,0.01402,0.011216,0.008412,0.005608,0.002804
75.5,-78.5,-472.44,0.9246,0.48,1.1095199999999998,1.66428,0.83214,0.18492,0.09246,0.04623,0.036984,0.027738,0.018492,0.0
75.5,-77.5,-409.45,2.2231,0.62,2.66772,4.001580000000001,2.0007900000000003,0.44462,0.22231,0.111155,0.088924,0.066693,0.0,0.0
75.5,-76.5,-346.46,5.7338,1.06,6.880559999999999,10.320839999999999,5.160419999999999,1.14676,0.57338,0.28669,0.0,0.0,0.0,0.0
75.5,-75.5,-377.95,3.1576,0.91,3.7891199999999996,5.68368,2.84184,0.6315200000000001,0.31576000000000004,0.15788000000000002,0.126304,0.0,0.0,0.0
75.5,-74.5,-440.94,4.485,0.77,5.382000000000001,8.073,4.0365,0.8970000000000001,0.44850000000000007,0.22425000000000003,0.1794,0.13455,0.0,0.0
75.5,-73.5,-535.43,3.8976,0.62,4.67712,7.015680000000001,3.5078400000000003,0.7795200000000001,0.38976000000000005,0.19488000000000003,0.15590400000000001,0.116928,0.07795200000000001,0.038976000000000004
75.5,-72.5,-566.93,2.5581,0.91,3.06972,4.60458,2.30229,0.5116200000000001,0.25581000000000004,0.12790500000000002,0.102324,0.07674299999999999,0.051162,0.025581
75.5,-71.5,-598.43,1.932,0.91,2.3184,3.4776,1.7388,0.3864,0.1932,0.0966,0.07728,0.05796,0.03864,0.01932
75.5,-70.5,-566.93,2.0724,0.62,2.4868799999999998,3.7303200000000003,1.8651600000000002,0.41448,0.20724,0.10362,0.082896,0.062172,0.041448,0.020724
75.5,-69.5,-535.43,1.3602,0.48,1.6322400000000001,2.44836,1.22418,0.27204,0.13602,0.06801,0.054408000000000005,0.040806,0.027204000000000002,0.013602000000000001
